"id","sell_order_state_id","sell_order_state_name","assigned_warehouse_id","assigned_warehouse_name","creation_date","creation_date2","creation_date3","delivered_date","picked_up_date","picked_up_date2","picked_up_date3","delivery_promise_max","delivery_promise_max2","delivery_promise_max3","pack_promise_max","pack_promise_max2","pack_promise_max3","closed_date","closed_date2","closed_date3","sell_order_id","sell_order_id_with_issue"
1693857766809386,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:47","202309","2023-09-04","2023-09-04 21:26:34",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-04 21:26:39","202309","2023-09-04",,
1693857768352889,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:48","202309","2023-09-04","2023-09-04 21:02:27",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-04 21:02:29","202309","2023-09-04",,
1693857768510546,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:49","202309","2023-09-04","2023-09-04 21:27:16",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-04 21:27:17","202309","2023-09-04",,
1693857770276321,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:50","202309","2023-09-04","2023-09-14 20:31:25",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-14 20:31:26","202309","2023-09-14",,
1693857771888692,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:52","202309","2023-09-04","2023-09-05 20:34:04",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-05 20:34:06","202309","2023-09-05",,
1693857772281276,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:52","202309","2023-09-04","2023-09-05 02:10:53",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-05 02:11:01","202309","2023-09-05",,
1693857773368961,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:53","202309","2023-09-04","2023-09-14 16:50:00",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-14 16:50:50","202309","2023-09-14",,
1693857773525725,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:54","202309","2023-09-04","2023-09-08 16:55:02",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-08 16:55:06","202309","2023-09-08",,
1693857775379257,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:55","202309","2023-09-04","2023-09-14 20:32:29",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-14 20:32:31","202309","2023-09-14",,
1693857777025646,8,Delivered to buyer,2,Medellin #1,"2023-09-04 20:02:57","202309","2023-09-04","2023-09-05 20:34:41",,,,"2023-09-06 02:00:00","202309","2023-09-06","2023-09-05 20:00:00","202309","2023-09-05","2023-09-05 20:34:42","202309","2023-09-05",,
1693866103172212,8,Delivered to buyer,1,Bogota #1,"2023-09-04 22:21:44","202309","2023-09-04","2023-09-14 15:33:00",,,,"2023-09-16 02:00:00","202309","2023-09-16","2023-09-14 21:00:00","202309","2023-09-14","2023-09-14 15:33:54","202309","2023-09-14",,
1693866255106822,8,Delivered to buyer,1,Bogota #1,"2023-09-04 22:24:15","202309","2023-09-04","2023-09-14 15:34:00",,,,"2023-09-16 02:00:00","202309","2023-09-16","2023-09-14 21:00:00","202309","2023-09-14","2023-09-14 15:34:02","202309","2023-09-14",,
1693866340489646,8,Delivered to buyer,1,Bogota #1,"2023-09-04 22:25:41","202309","2023-09-04","2023-09-14 15:34:00",,,,"2023-09-16 02:00:00","202309","2023-09-16","2023-09-14 21:00:00","202309","2023-09-14","2023-09-14 15:34:06","202309","2023-09-14",,
1693866468371210,8,Delivered to buyer,1,Bogota #1,"2023-09-04 22:27:48","202309","2023-09-04","2023-09-14 15:34:00",,,,"2023-09-16 02:00:00","202309","2023-09-16","2023-09-14 21:00:00","202309","2023-09-14","2023-09-14 15:34:12","202309","2023-09-14",,
1693866577658582,8,Delivered to buyer,1,Bogota #1,"2023-09-04 22:29:38","202309","2023-09-04","2023-09-14 15:34:00",,,,"2023-09-16 02:00:00","202309","2023-09-16","2023-09-14 21:00:00","202309","2023-09-14","2023-09-14 15:34:17","202309","2023-09-14",,
1693867322061574,8,Delivered to buyer,1,Bogota #1,"2023-09-04 22:42:02","202309","2023-09-04","2023-09-14 15:34:00",,,,"2023-09-16 02:00:00","202309","2023-09-16","2023-09-14 21:00:00","202309","2023-09-14","2023-09-14 15:34:22","202309","2023-09-14",,
1693940633849975,8,Delivered to buyer,2,Medellin #1,"2023-09-05 19:03:55","202309","2023-09-05","2023-09-18 16:18:26",,,,"2023-09-07 02:00:00","202309","2023-09-07","2023-09-06 20:00:00","202309","2023-09-06","2023-09-18 16:18:28","202309","2023-09-18",,
1693994113843616,8,Delivered to buyer,16,Bogota #2,"2023-09-06 09:55:15","202309","2023-09-06","2023-09-06 21:36:00",,,,"2023-09-08 02:00:00","202309","2023-09-08","2023-09-06 21:00:00","202309","2023-09-06","2023-09-06 21:36:34","202309","2023-09-06",,
1694210502563321,8,Delivered to buyer,2,Medellin #1,"2023-09-08 22:01:44","202309","2023-09-08","2023-09-18 16:21:12",,,,"2023-09-12 02:00:00","202309","2023-09-12","2023-09-09 21:00:00","202309","2023-09-09","2023-09-18 16:21:31","202309","2023-09-18",,
1694214546340799,8,Delivered to buyer,2,Medellin #1,"2023-09-08 23:09:06","202309","2023-09-08","2023-09-18 16:24:52",,,,"2023-09-12 02:00:00","202309","2023-09-12","2023-09-09 21:00:00","202309","2023-09-09","2023-09-18 16:24:54","202309","2023-09-18",,
1694459697014483,8,Delivered to buyer,2,Medellin #1,"2023-09-11 19:14:57","202309","2023-09-11","2023-10-17 16:20:59",,,,"2023-09-13 02:00:00","202309","2023-09-13","2023-09-11 21:00:00","202309","2023-09-11","2023-10-17 16:21:00","202310","2023-10-17",,
1694466525080164,8,Delivered to buyer,2,Medellin #1,"2023-09-11 21:08:47","202309","2023-09-11","2023-10-10 21:44:25",,,,"2023-09-13 02:00:00","202309","2023-09-13","2023-09-12 16:00:00","202309","2023-09-12","2023-10-10 21:44:27","202310","2023-10-10",,
1694469555141947,8,Delivered to buyer,2,Medellin #1,"2023-09-11 21:59:17","202309","2023-09-11","2023-10-17 16:17:33",,,,"2023-09-13 02:00:00","202309","2023-09-13","2023-09-12 16:00:00","202309","2023-09-12","2023-10-17 16:17:33","202310","2023-10-17",,
1694710556729311,8,Delivered to buyer,2,Medellin #1,"2023-09-14 16:55:57","202309","2023-09-14","2023-09-15 19:15:00",,,,"2023-09-15 18:00:00","202309","2023-09-15","2023-09-15 15:00:00","202309","2023-09-15","2023-09-15 19:15:26","202309","2023-09-15",,
1694710677688544,8,Delivered to buyer,1,Bogota #1,"2023-09-14 16:57:58","202309","2023-09-14","2023-09-15 19:20:00",,,,"2023-09-15 18:00:00","202309","2023-09-15","2023-09-15 15:00:00","202309","2023-09-15","2023-09-15 19:20:05","202309","2023-09-15",,
1694710746444751,8,Delivered to buyer,2,Medellin #1,"2023-09-14 16:59:06","202309","2023-09-14","2023-09-15 19:15:00",,,,"2023-09-15 18:00:00","202309","2023-09-15","2023-09-15 15:00:00","202309","2023-09-15","2023-09-15 19:15:31","202309","2023-09-15",,
1694711503552917,8,Delivered to buyer,1,Bogota #1,"2023-09-14 17:11:45","202309","2023-09-14","2023-09-15 19:10:00",,,,"2023-09-15 18:00:00","202309","2023-09-15","2023-09-15 15:00:00","202309","2023-09-15","2023-09-15 19:10:55","202309","2023-09-15",,
1694729226540900,8,Delivered to buyer,1,Bogota #1,"2023-09-14 22:07:07","202309","2023-09-14","2024-01-15 14:47:00",,,,"2023-09-17 02:00:00","202309","2023-09-17","2023-09-15 21:00:00","202309","2023-09-15","2024-01-15 14:47:47","202401","2024-01-15",,
1695051351300697,8,Delivered to buyer,1,Bogota #1,"2023-09-18 15:35:53","202309","2023-09-18","2023-11-16 17:32:00",,,,"2023-09-21 02:00:00","202309","2023-09-21","2023-09-20 16:00:00","202309","2023-09-20","2023-11-16 17:32:48","202311","2023-11-16",,
1695052413013675,8,Delivered to buyer,1,Bogota #1,"2023-09-18 15:53:35","202309","2023-09-18","2023-10-20 21:09:00",,,,"2023-10-22 02:00:00","202310","2023-10-22","2023-10-20 21:00:00","202310","2023-10-20","2023-10-20 21:09:20","202310","2023-10-20",,
1695052478784972,8,Delivered to buyer,1,Bogota #1,"2023-09-18 15:54:39","202309","2023-09-18","2023-11-16 17:32:00",,,,"2023-09-21 02:00:00","202309","2023-09-21","2023-09-20 16:00:00","202309","2023-09-20","2023-11-16 17:32:51","202311","2023-11-16",,
1695052536250451,8,Delivered to buyer,1,Bogota #1,"2023-09-18 15:55:36","202309","2023-09-18","2023-10-20 21:09:00",,,,"2023-09-21 02:00:00","202309","2023-09-21","2023-09-20 16:00:00","202309","2023-09-20","2023-10-20 21:09:24","202310","2023-10-20",,
1695065453822272,8,Delivered to buyer,1,Bogota #1,"2023-09-18 19:30:55","202309","2023-09-18","2023-09-19 19:54:00",,,,"2023-09-19 18:00:00","202309","2023-09-19","2023-09-19 15:00:00","202309","2023-09-19","2023-09-19 19:54:52","202309","2023-09-19",,
1696617647306883,8,Delivered to buyer,1,Bogota #1,"2023-10-06 18:40:49","202310","2023-10-06","2023-10-27 17:44:00",,,,"2023-10-08 02:00:00","202310","2023-10-08","2023-10-06 21:00:00","202310","2023-10-06","2023-10-27 17:44:20","202310","2023-10-27",,
1696949551981908,8,Delivered to buyer,2,Medellin #1,"2023-10-10 14:52:32","202310","2023-10-10","2023-10-23 15:59:10",,,,"2023-10-12 02:00:00","202310","2023-10-12","2023-10-11 16:00:00","202310","2023-10-11","2023-10-23 15:59:18","202310","2023-10-23",,
1697043266168396,8,Delivered to buyer,1,Bogota #1,"2023-10-11 16:54:26","202310","2023-10-11","2023-12-13 17:33:00",,,,"2023-10-13 02:00:00","202310","2023-10-13","2023-10-11 21:00:00","202310","2023-10-11","2023-12-13 17:33:07","202312","2023-12-13",,
1697128161258199,8,Delivered to buyer,1,Bogota #1,"2023-10-12 16:29:21","202310","2023-10-12","2023-11-10 19:02:22",,,,"2023-10-14 02:00:00","202310","2023-10-14","2023-10-12 21:00:00","202310","2023-10-12","2023-11-10 19:02:26","202311","2023-11-10",,
1697129280273538,8,Delivered to buyer,1,Bogota #1,"2023-10-12 16:48:02","202310","2023-10-12","2023-12-13 17:32:00",,,,"2023-10-14 02:00:00","202310","2023-10-14","2023-10-12 21:00:00","202310","2023-10-12","2023-12-13 17:32:51","202312","2023-12-13",,
1697129606636199,8,Delivered to buyer,1,Bogota #1,"2023-10-12 16:53:27","202310","2023-10-12","2023-12-13 17:27:00",,,,"2023-10-14 02:00:00","202310","2023-10-14","2023-10-12 21:00:00","202310","2023-10-12","2023-12-13 17:27:45","202312","2023-12-13",,
1697145747898470,8,Delivered to buyer,2,Medellin #1,"2023-10-12 21:22:28","202310","2023-10-12","2023-11-02 13:41:48",,,,"2023-10-14 02:00:00","202310","2023-10-14","2023-10-13 16:00:00","202310","2023-10-13","2023-11-02 13:41:53","202311","2023-11-02",,
1697555905672302,8,Delivered to buyer,2,Medellin #1,"2023-10-17 15:18:26","202310","2023-10-17","2023-10-19 19:09:00",,,,"2023-10-19 02:00:00","202310","2023-10-19","2023-10-18 16:00:00","202310","2023-10-18","2023-10-19 19:09:38","202310","2023-10-19",,
1697569257127330,8,Delivered to buyer,2,Medellin #1,"2023-10-17 19:00:59","202310","2023-10-17","2023-11-01 22:47:13",,,,"2023-10-19 02:00:00","202310","2023-10-19","2023-10-18 16:00:00","202310","2023-10-18","2023-11-01 22:47:18","202311","2023-11-01",,
1697749814161144,8,Delivered to buyer,1,Bogota #1,"2023-10-19 21:10:14","202310","2023-10-19","2023-10-27 17:44:00",,,,"2023-10-20 18:00:00","202310","2023-10-20","2023-10-20 15:00:00","202310","2023-10-20","2023-10-27 17:44:25","202310","2023-10-27",,
1697831826952759,8,Delivered to buyer,2,Medellin #1,"2023-10-20 19:57:07","202310","2023-10-20","2023-10-27 17:06:00",,,,"2023-10-24 02:00:00","202310","2023-10-24","2023-10-20 21:00:00","202310","2023-10-20","2023-10-27 17:06:58","202310","2023-10-27",,
1698174398453121,8,Delivered to buyer,2,Medellin #1,"2023-10-24 19:06:40","202310","2023-10-24","2023-11-02 17:20:05",,,,"2023-10-26 02:00:00","202310","2023-10-26","2023-10-25 16:00:00","202310","2023-10-25","2023-11-02 17:20:06","202311","2023-11-02",,
1698176468745702,8,Delivered to buyer,2,Medellin #1,"2023-10-24 19:41:09","202310","2023-10-24","2023-11-02 17:31:30",,,,"2023-10-26 02:00:00","202310","2023-10-26","2023-10-25 16:00:00","202310","2023-10-25","2023-11-02 17:31:39","202311","2023-11-02",,
1698176622879332,8,Delivered to buyer,2,Medellin #1,"2023-10-24 19:43:43","202310","2023-10-24","2023-11-08 15:10:42",,,,"2023-10-26 02:00:00","202310","2023-10-26","2023-10-25 16:00:00","202310","2023-10-25","2023-11-08 15:10:54","202311","2023-11-08",,
1698184758297322,8,Delivered to buyer,2,Medellin #1,"2023-10-24 21:59:20","202310","2023-10-24","2024-01-09 18:04:00",,,,,,,"2023-10-25 15:00:00","202310","2023-10-25","2024-01-09 18:04:39","202401","2024-01-09",,
1698688777765364,8,Delivered to buyer,1,Bogota #1,"2023-10-30 17:59:38","202310","2023-10-30","2023-10-31 18:42:00",,,,"2023-10-31 18:00:00","202310","2023-10-31","2023-10-31 15:00:00","202310","2023-10-31","2023-10-31 18:42:38","202310","2023-10-31",,
1698688844376601,8,Delivered to buyer,1,Bogota #1,"2023-10-30 18:00:44","202310","2023-10-30","2023-10-31 16:09:00",,,,"2023-10-31 18:00:00","202310","2023-10-31","2023-10-31 15:00:00","202310","2023-10-31","2023-10-31 16:09:05","202310","2023-10-31",,
1698688909257670,8,Delivered to buyer,1,Bogota #1,"2023-10-30 18:01:49","202310","2023-10-30","2023-10-31 18:35:00",,,,"2023-10-31 18:00:00","202310","2023-10-31","2023-10-31 15:00:00","202310","2023-10-31","2023-10-31 18:35:58","202310","2023-10-31",,
1698689108638882,8,Delivered to buyer,2,Medellin #1,"2023-10-30 18:05:09","202310","2023-10-30","2023-10-30 19:22:00",,,,"2023-11-02 02:00:00","202311","2023-11-02","2023-10-30 21:00:00","202310","2023-10-30","2023-10-30 19:22:26","202310","2023-10-30",,
1698689207632112,8,Delivered to buyer,2,Medellin #1,"2023-10-30 18:06:48","202310","2023-10-30","2023-10-30 18:35:00",,,,"2023-11-02 02:00:00","202311","2023-11-02","2023-10-30 21:00:00","202310","2023-10-30","2023-10-30 18:35:38","202310","2023-10-30",,
1700144194254745,8,Delivered to buyer,2,Medellin #1,"2023-11-16 14:16:36","202311","2023-11-16","2024-01-09 19:36:42",,,,"2023-11-18 02:00:00","202311","2023-11-18","2023-11-17 16:00:00","202311","2023-11-17","2024-01-09 19:36:55","202401","2024-01-09",,
1700555833124187,8,Delivered to buyer,3,Ciudad de Mexico #1,"2023-11-21 08:37:15","202311","2023-11-21","2023-11-22 14:47:00",,,,"2023-11-28 03:00:00","202311","2023-11-28","2023-11-21 22:00:00","202311","2023-11-21","2023-11-22 14:47:23","202311","2023-11-22",,
1700555855137930,8,Delivered to buyer,3,Ciudad de Mexico #1,"2023-11-21 08:37:35","202311","2023-11-21","2023-11-22 14:47:00",,,,"2023-11-28 03:00:00","202311","2023-11-28","2023-11-21 22:00:00","202311","2023-11-21","2023-11-22 14:47:27","202311","2023-11-22",,
1700602346307185,8,Delivered to buyer,1,Bogota #1,"2023-11-21 21:32:26","202311","2023-11-21","2023-11-22 20:04:00",,,,"2023-11-22 18:00:00","202311","2023-11-22","2023-11-22 15:00:00","202311","2023-11-22","2023-11-22 20:04:14","202311","2023-11-22",,
1701284835474785,8,Delivered to buyer,1,Bogota #1,"2023-11-29 19:07:16","202311","2023-11-29","2024-01-11 15:38:00",,,,"2023-12-01 02:00:00","202312","2023-12-01","2023-11-29 21:00:00","202311","2023-11-29","2024-01-11 15:38:51","202401","2024-01-11",,
1701353663268431,8,Delivered to buyer,1,Bogota #1,"2023-11-30 14:14:23","202311","2023-11-30","2024-01-11 15:38:00",,,,"2023-12-02 02:00:00","202312","2023-12-02","2023-11-30 21:00:00","202311","2023-11-30","2024-01-11 15:38:44","202401","2024-01-11",,
1701353792365813,8,Delivered to buyer,1,Bogota #1,"2023-11-30 14:16:32","202311","2023-11-30","2024-01-11 15:38:00",,,,"2023-12-02 02:00:00","202312","2023-12-02","2023-11-30 21:00:00","202311","2023-11-30","2024-01-11 15:38:48","202401","2024-01-11",,
1701808772166475,8,Delivered to buyer,1,Bogota #1,"2023-12-05 20:39:34","202312","2023-12-05","2023-12-05 22:08:00",,,,"2023-12-08 02:00:00","202312","2023-12-08","2023-12-06 21:00:00","202312","2023-12-06","2023-12-05 22:08:43","202312","2023-12-05",,
1702315882299773,8,Delivered to buyer,1,Bogota #1,"2023-12-11 17:31:24","202312","2023-12-11","2023-12-11 17:54:00",,,,"2023-12-13 02:00:00","202312","2023-12-13","2023-12-11 21:00:00","202312","2023-12-11","2023-12-11 17:54:17","202312","2023-12-11",,
1702393605763815,8,Delivered to buyer,1,Bogota #1,"2023-12-12 15:06:46","202312","2023-12-12","2023-12-13 23:17:00",,,,"2023-12-14 02:00:00","202312","2023-12-14","2023-12-12 21:00:00","202312","2023-12-12","2023-12-13 23:17:13","202312","2023-12-13",,
1702393757528717,8,Delivered to buyer,1,Bogota #1,"2023-12-12 15:09:18","202312","2023-12-12","2024-02-08 14:15:00",,,,"2023-12-16 02:00:00","202312","2023-12-16","2023-12-14 21:00:00","202312","2023-12-14","2024-02-08 14:35:23","202402","2024-02-08",,
1702393805139435,8,Delivered to buyer,1,Bogota #1,"2023-12-12 15:10:05","202312","2023-12-12","2023-12-13 23:17:00",,,,"2023-12-14 02:00:00","202312","2023-12-14","2023-12-12 21:00:00","202312","2023-12-12","2023-12-13 23:17:16","202312","2023-12-13",,
1702407852767973,8,Delivered to buyer,2,Medellin #1,"2023-12-12 19:04:13","202312","2023-12-12","2023-12-21 16:59:00",,,,"2023-12-13 18:00:00","202312","2023-12-13","2023-12-13 15:00:00","202312","2023-12-13","2023-12-21 16:59:06","202312","2023-12-21",,
1702408261368867,8,Delivered to buyer,2,Medellin #1,"2023-12-12 19:11:02","202312","2023-12-12","2023-12-14 19:21:00",,,,"2023-12-13 18:00:00","202312","2023-12-13","2023-12-13 15:00:00","202312","2023-12-13","2023-12-14 19:21:37","202312","2023-12-14",,
1702409256126549,8,Delivered to buyer,2,Medellin #1,"2023-12-12 19:27:36","202312","2023-12-12","2023-12-14 19:21:00",,,,"2023-12-13 18:00:00","202312","2023-12-13","2023-12-13 15:00:00","202312","2023-12-13","2023-12-14 19:21:40","202312","2023-12-14",,
1702558295704138,8,Delivered to buyer,2,Medellin #1,"2023-12-14 12:51:37","202312","2023-12-14","2023-12-14 19:29:00",,,,"2023-12-15 18:00:00","202312","2023-12-15","2023-12-15 15:00:00","202312","2023-12-15","2023-12-14 19:29:07","202312","2023-12-14",,
1702559209997995,8,Delivered to buyer,2,Medellin #1,"2023-12-14 13:06:52","202312","2023-12-14","2023-12-14 19:29:00",,,,"2023-12-15 18:00:00","202312","2023-12-15","2023-12-15 15:00:00","202312","2023-12-15","2023-12-14 19:29:12","202312","2023-12-14",,
1702643183348445,8,Delivered to buyer,2,Medellin #1,"2023-12-15 12:26:25","202312","2023-12-15","2023-12-18 19:45:00",,,,"2023-12-17 02:00:00","202312","2023-12-17","2023-12-16 16:00:00","202312","2023-12-16","2023-12-18 19:45:43","202312","2023-12-18",,
1702653466719812,8,Delivered to buyer,2,Medellin #1,"2023-12-15 15:17:48","202312","2023-12-15","2023-12-18 19:46:00",,,,"2023-12-16 18:00:00","202312","2023-12-16","2023-12-16 15:00:00","202312","2023-12-16","2023-12-18 19:45:57","202312","2023-12-18",,
1702653561321851,8,Delivered to buyer,2,Medellin #1,"2023-12-15 15:19:21","202312","2023-12-15","2023-12-18 19:46:00",,,,"2023-12-16 18:00:00","202312","2023-12-16","2023-12-16 15:00:00","202312","2023-12-16","2023-12-18 19:46:07","202312","2023-12-18",,
1702653809266308,8,Delivered to buyer,2,Medellin #1,"2023-12-15 15:23:29","202312","2023-12-15","2023-12-21 16:59:00",,,,"2023-12-17 02:00:00","202312","2023-12-17","2023-12-16 16:00:00","202312","2023-12-16","2023-12-21 16:59:09","202312","2023-12-21",,
1702998443322443,8,Delivered to buyer,2,Medellin #1,"2023-12-19 15:07:25","202312","2023-12-19","2023-12-21 16:59:00",,,,"2023-12-20 18:00:00","202312","2023-12-20","2023-12-20 15:00:00","202312","2023-12-20","2023-12-21 16:59:14","202312","2023-12-21",,
1703000020923437,8,Delivered to buyer,2,Medellin #1,"2023-12-19 15:33:41","202312","2023-12-19","2023-12-21 16:59:00",,,,"2023-12-20 18:00:00","202312","2023-12-20","2023-12-20 15:00:00","202312","2023-12-20","2023-12-21 16:59:19","202312","2023-12-21",,
1703000707373213,8,Delivered to buyer,2,Medellin #1,"2023-12-19 15:45:09","202312","2023-12-19","2023-12-21 16:59:00",,,,"2023-12-20 18:00:00","202312","2023-12-20","2023-12-20 15:00:00","202312","2023-12-20","2023-12-21 16:59:22","202312","2023-12-21",,
1703012826949157,8,Delivered to buyer,2,Medellin #1,"2023-12-19 19:07:08","202312","2023-12-19","2023-12-21 16:59:00",,,,"2023-12-21 02:00:00","202312","2023-12-21","2023-12-20 16:00:00","202312","2023-12-20","2023-12-21 16:59:17","202312","2023-12-21",,
1703013960935926,8,Delivered to buyer,2,Medellin #1,"2023-12-19 19:26:01","202312","2023-12-19","2023-12-21 16:59:00",,,,"2023-12-21 02:00:00","202312","2023-12-21","2023-12-20 16:00:00","202312","2023-12-20","2023-12-21 16:59:26","202312","2023-12-21",,
1703682552187678,8,Delivered to buyer,3,Ciudad de Mexico #1,"2023-12-27 13:09:12","202312","2023-12-27",,,,,"2023-12-30 03:00:00","202312","2023-12-30","2023-12-27 22:00:00","202312","2023-12-27",,,,,
1705434662840796,8,Delivered to buyer,3,Ciudad de Mexico #1,"2024-01-16 19:51:03","202401","2024-01-16","2024-01-16 21:50:00",,,,,,,"2024-01-16 21:00:00","202401","2024-01-16","2024-01-16 21:50:31","202401","2024-01-16",,
1705610660088701,8,Delivered to buyer,2,Medellin #1,"2024-01-18 20:44:20","202401","2024-01-18","2024-01-18 21:02:00",,,,"2024-01-23 02:00:00","202401","2024-01-23","2024-01-19 21:00:00","202401","2024-01-19","2024-01-18 21:02:08","202401","2024-01-18",,
1705610777388728,8,Delivered to buyer,2,Medellin #1,"2024-01-18 20:46:17","202401","2024-01-18","2024-01-18 21:02:00",,,,"2024-01-23 02:00:00","202401","2024-01-23","2024-01-19 21:00:00","202401","2024-01-19","2024-01-18 21:02:12","202401","2024-01-18",,
1705691591503294,8,Delivered to buyer,2,Medellin #1,"2024-01-19 19:13:12","202401","2024-01-19","2024-01-19 21:08:00",,,,"2024-01-23 02:00:00","202401","2024-01-23","2024-01-19 21:00:00","202401","2024-01-19","2024-01-19 21:08:41","202401","2024-01-19",,
1705691694920733,8,Delivered to buyer,2,Medellin #1,"2024-01-19 19:14:55","202401","2024-01-19","2024-01-19 21:08:00",,,,"2024-01-23 02:00:00","202401","2024-01-23","2024-01-19 21:00:00","202401","2024-01-19","2024-01-19 21:08:46","202401","2024-01-19",,
1709136710341538,8,Delivered to buyer,3,Ciudad de Mexico #1,"2024-02-28 16:11:52","202402","2024-02-28","2024-02-29 14:17:00",,,,"2024-03-06 03:00:00","202403","2024-03-06","2024-02-28 22:00:00","202402","2024-02-28","2024-02-29 14:17:26","202402","2024-02-29",,
1709246280230209,8,Delivered to buyer,3,Ciudad de Mexico #1,"2024-02-29 22:38:00","202402","2024-02-29","2024-03-01 17:31:00",,,,"2024-03-08 03:00:00","202403","2024-03-08","2024-03-01 22:00:00","202403","2024-03-01","2024-03-01 17:31:31","202403","2024-03-01",,
1709314626753320,8,Delivered to buyer,3,Ciudad de Mexico #1,"2024-03-01 17:37:08","202403","2024-03-01","2024-03-01 18:20:00",,,,"2024-03-08 03:00:00","202403","2024-03-08","2024-03-01 22:00:00","202403","2024-03-01","2024-03-01 18:20:48","202403","2024-03-01",,
16837313142027,15,Canceled,2,Medellin #1,"2023-05-10 15:08:34","202305","2023-05-10",,,,,"2023-05-13 01:00:00","202305","2023-05-13","2023-05-10 21:00:00","202305","2023-05-10","2023-05-11 19:46:20","202305","2023-05-11",,
168002184020338,15,Canceled,1,Bogota #1,"2023-03-28 16:44:00","202303","2023-03-28",,,,,"2023-04-13 01:00:00","202304","2023-04-13","2023-03-28 21:00:00","202303","2023-03-28","2023-05-12 15:29:37","202305","2023-05-12",,
168209630347064,15,Canceled,2,Medellin #1,"2023-04-21 16:58:23","202304","2023-04-21",,,,,"2023-04-25 01:00:00","202304","2023-04-25","2023-04-21 21:00:00","202304","2023-04-21","2023-05-10 15:23:16","202305","2023-05-10",,
168315383359595,15,Canceled,3,Ciudad de Mexico #1,"2023-05-03 22:43:54","202305","2023-05-03",,,,,"2023-05-11 02:00:00","202305","2023-05-11","2023-05-04 22:00:00","202305","2023-05-04","2023-05-03 23:18:29","202305","2023-05-03",,
168383412036274,15,Canceled,2,Medellin #1,"2023-05-11 19:42:00","202305","2023-05-11",,,,,"2023-05-12 01:00:00","202305","2023-05-12","2023-05-11 20:00:00","202305","2023-05-11","2023-05-11 19:45:15","202305","2023-05-11",,
168435245564041,15,Canceled,3,Ciudad de Mexico #1,"2023-05-17 19:40:56","202305","2023-05-17",,,,,"2023-05-23 02:00:00","202305","2023-05-23","2023-05-17 22:00:00","202305","2023-05-17","2023-05-31 19:42:33","202305","2023-05-31",,
168502307129498,15,Canceled,1,Bogota #1,"2023-05-25 13:57:51","202305","2023-05-25",,,,,"2023-05-27 01:00:00","202305","2023-05-27","2023-05-25 21:00:00","202305","2023-05-25","2023-07-31 18:34:11","202307","2023-07-31",,
168505052506283,15,Canceled,3,Ciudad de Mexico #1,"2023-05-25 21:35:25","202305","2023-05-25",,,,,"2023-05-31 02:00:00","202305","2023-05-31","2023-05-26 22:00:00","202305","2023-05-26","2023-05-25 21:37:32","202305","2023-05-25",,
168513090969264,15,Canceled,2,Medellin #1,"2023-05-26 19:55:10","202305","2023-05-26",,,,,"2023-05-28 01:00:00","202305","2023-05-28","2023-05-26 21:00:00","202305","2023-05-26","2023-05-26 19:55:55","202305","2023-05-26",,
168807137817678,15,Canceled,3,Ciudad de Mexico #1,"2023-06-29 20:42:58","202306","2023-06-29",,,,,,,,"2023-06-29 21:42:58","202306","2023-06-29","2023-07-25 05:13:31","202307","2023-07-25",,
168808085321696,15,Canceled,1,Bogota #1,"2023-06-29 23:20:53","202306","2023-06-29",,,,,"2023-07-14 02:00:00","202307","2023-07-14","2023-06-30 21:00:00","202306","2023-06-30","2023-07-06 15:36:52","202307","2023-07-06",,
168849809867528,15,Canceled,1,Bogota #1,"2023-07-04 19:14:59","202307","2023-07-04",,,,,,,,"2023-07-04 21:16:05","202307","2023-07-04","2023-07-05 20:18:08","202307","2023-07-05",,
169056572684366,15,Canceled,1,Bogota #1,"2023-07-28 17:35:27","202307","2023-07-28",,,,,"2023-08-11 02:00:00","202308","2023-08-11","2023-07-28 21:00:00","202307","2023-07-28","2023-07-28 17:56:16","202307","2023-07-28",,
